yagoID	actorName	yagoTitle	imdbTitle	imdbActors	yagoDate	imdbDate	matchDate	matchActor	matchYear	matchBoth
id_XDqhC9oX3!_5yq_2AaBuUyhtM	Agneta Eckemyr	Blindman	Blindman	['Tony Anthony', ' Ringo Starr', ' Lloyd Battista', ' Magda Konopka']	1971-11-15	1972-05-10	0	No	Yes	No
id_XDqhC9oX3!_5yq_HOVHvTwcGP	Agneta Eckemyr	The_Island_at_the_Top_of_the_World	The Island at the Top of the World	['David Hartman', ' Donald Sinden', ' Jacques Marin', ' Mako']	1974-12-20	1974-12-20	1	No	Yes	No
id_UEDXUwGiGS_5yq_YT1H69DgQG	Agnia Ditkovskyte	Heat	Heat	['Al Pacino', ' Robert De Niro', ' Val Kilmer', ' Jon Voight']	2006-12-28	1995-12-15	0	No	No	No
id_UEDXUwGiGS_5yq_fnLQ0q1!JW	Agnia Ditkovskyte	Viy	Viy	['Leonid Kuravlyov', ' Natalya Varley', ' Aleksey Glazyrin', ' Nikolay Kutuzov']	2014-01-30	1967-11-27	0	No	No	No
id_L4XB2UusA1_5yq_wV2wRHsCN7	Agnieszka Grochowska	Walesa._Man_of_Hope	Walesa: Man of Hope	['Robert Wieckiewicz', ' Agnieszka Grochowska', ' Iwona Bielska', ' Zbigniew Zamachowski']	2013-09-05	2013-10-04	0	Yes	Yes	Yes
id_L4XB2UusA1_5yq_RnPHTwFBfF	Agnieszka Grochowska	Just_Love_Me	Just Love Me	['Maciej Zakoscielny', ' Agnieszka Grochowska', ' Agnieszka Dygant', ' Julia Wróblewska']	2006-01-20	2006-01-20	1	Yes	Yes	Yes
id_L4XB2UusA1_5yq_?CmhdMMkaJ	Agnieszka Grochowska	Upperdog	Upperdog	['Hermann Sabado', ' Agnieszka Grochowska', ' Mads Sjøgård Pettersen', ' Bang Chau']	2009-08-23	2009-08-28	0	Yes	Yes	Yes
id_L4XB2UusA1_5yq_2YvbshDMQt	Agnieszka Grochowska	Shameless	Shameless	['William H. Macy', ' Emmy Rossum', ' Ethan Cutkosky', ' Shanola Hampton']	2012-05-07	2011-01-09	0	No	No	No
id_FvXZt7s8WB_5yq_G5s!iIoWfk	Agnieszka Wagner	Shanghai_1937	Shanghai 1937	['Agnieszka Wagner', ' Nicholas Clay', ' James McCaffrey', ' Min Zhang']	1997-10-24	1997-10-24	1	Yes	Yes	Yes
id_oiqlmQ3Km7_5yq_iu7RLsgQo8	Agnieszka Włodarczyk	Job,_czyli_ostatnia_szara_komórka	Job, czyli ostatnia szara komórka	['Borys Szyc', ' Andrzej Andrzejewski', ' Tomasz Borkowski', ' Agnieszka Wlodarczyk']	2006-11-03	2006-11-03	1	No	Yes	No
id_oiqlmQ3Km7_5yq_qtWKnrmHcp	Agnieszka Włodarczyk	Sara	Sara	['Boguslaw Linda', ' Agnieszka Wlodarczyk', ' Cezary Pazura', ' Marek Perepeczko']	1997-05-23	1997-05-23	1	No	Yes	No
id_UDAz74d8n8_5yq_jtk27i7g8a	Agniya Kuznetsova	Cargo	Cargo	['Martin Freeman', ' Anthony Hayes', ' Susie Porter', ' Caren Pistorius']	2007-05-16	2018-05-18	0	No	No	No
id_UDAz74d8n8_5yq_hpPLSEd0gQ	Agniya Kuznetsova	Everybody_Dies_but_Me	Everybody Dies But Me	['Polina Filonenko', ' Agniya Kuznetsova', ' Olga Shuvalova', ' Yuliya Aleksandrova']	2008-06-26	2008-10-23	0	Yes	Yes	Yes
id_UDAz74d8n8_5yq_i50qUhJCDw	Agniya Kuznetsova	The_Phobos	The Phobos	['Pyotr Fyodorov', ' Timofey Karataev', ' Tatyana Kosmacheva', ' Agniya Kuznetsova']	2010-03-25	2010-03-25	1	Yes	Yes	Yes
id_IwlVg?cX48_5yq_Ls1shayBUY	Agostina Belli	La_calandria	La calandria	['Lando Buzzanca', ' Barbara Bouchet', ' Salvo Randone', ' Agostina Belli']	1972	1972-12-21	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_kt5d6ZzaG3	Agostina Belli	Vai_avanti_tu_che_mi_vien_da_ridere	Vai avanti tu che mi vien da ridere	['Lino Banfi', ' Agostina Belli', ' Nando Paone', ' Chris Avram']	1982	NaT	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_WmrIif5nyE	Agostina Belli	Child_of_the_Night	Child of the Night	['Christopher Story', ' Chris Wright', ' Hanako Yates']	1978	NaT	0	No	No	No
id_IwlVg?cX48_5yq_dkSR3DM8JY	Agostina Belli	The_Career_of_a_Chambermaid	The Career of a Chambermaid	['Agostina Belli', ' Cochi Ponzoni', ' Maurizio Arena', ' William Berger']	1976	1976-02-06	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_td2VU3M!Zz	Agostina Belli	Scent_of_a_Woman	Scent of a Woman	"['Al Pacino', "" Chris O'Donnell"", ' James Rebhorn', ' Gabrielle Anwar']"	1974-12-20	1993-01-08	0	No	No	No
id_IwlVg?cX48_5yq_shDqaqiKME	Agostina Belli	Holocaust_2000	Holocaust 2000	['Kirk Douglas', ' Simon Ward', ' Agostina Belli', ' Anthony Quayle']	1977	1977-11-25	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_sx6z6XY?BF	Agostina Belli	Due_cuori,_una_cappella	Due cuori, una cappella	['Renato Pozzetto', ' Agostina Belli', ' Aldo Maccione', ' Leopoldo Trieste']	1975	1975-10-02	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_xwAaZjGj6a	Agostina Belli	Ma_che_musica_maestro	Ma che musica maestro	['Gianni Nazzaro', ' Agostina Belli', ' Franco Scandurra', ' Mario Maranzana']	1971	1971-04-06	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_DLKV3rS0cY	Agostina Belli	Il_lumacone	Il lumacone	['Turi Ferro', ' Agostina Belli', ' Ninetto Davoli', ' Francesco Mulé']	1974-12-21	1974-12-21	1	Yes	Yes	Yes
id_IwlVg?cX48_5yq_jxIcfZzn5g	Agostina Belli	Scream_of_the_Demon_Lover	Scream of the Demon Lover	['Erna Schurer', ' Carlos Quiney', ' Agostina Belli', ' Cristiana Galloni']	1970	1970-10-08	0	Yes	Yes	Yes
id_IwlVg?cX48_5yq_kudv2?vXLp	Agostina Belli	Revolver	Revolver	['Jason Statham', ' Ray Liotta', ' Vincent Pastore', ' André Benjamin']	1973-09-27	2005-09-22	0	No	No	No
id_mpvlS8q2Yu_5yq_6ieBuvjwZJ	Agostino Borgato	Fashions_for_Women	Fashions for Women	['Esther Ralston', ' Raymond Hatton', ' Einar Hanson', ' Edward Martindel']	1927-03-26	1927-03-26	1	No	Yes	No
id_PJ6k3U?kuu_5yq_cYVb5ViIAK	Agot Isidro	Mga_Mumunting_Lihim	Mga mumunting lihim	['Judy Ann Santos', ' Iza Calzado', ' Agot Isidro', ' Janice de Belen']	2012-07-21	2012-08-22	0	Yes	Yes	Yes
id_PJ6k3U?kuu_5yq_rGvj!o3McS	Agot Isidro	Ang_Darling_Kong_Aswang	Ang darling kong aswang	['Vic Sotto', ' Cristine Reyes', ' Dante Rivero', ' Luz Fernandez']	2009-12-25	2009-12-25	1	No	Yes	No
id_68!kSk3Y4L_5yq_ze1v?ijYPz	Agus Kuncoro	Tendangan_dari_Langit	Tendangan dari langit	['Yosie Kristanto', ' Maudy Ayunda', ' Giorgino Abraham', ' Jordi Onsu']	2011-08-26	2011-08-25	0	No	Yes	No
id_68!kSk3Y4L_5yq_THCK2XOOgG	Agus Kuncoro	Soekarno	Soekarno	['Ario Bayu', ' Muhammad Abbe', ' Moch. Achir', ' Norman R. Akyuwen']	2013-12-11	2013-12-11	1	No	Yes	No
id_68!kSk3Y4L_5yq_UyJilMHsoV	Agus Kuncoro	Malaikat_Tanpa_Sayap	Malaikat tanpa sayap	"['Adipati Koesmadji', ' Maudy Ayunda', ' Ikang Fawzi', "" Fauzan Ja'far""]"	2012-02-09	2012-02-09	1	No	Yes	No
id_80D3x!rnNC_5yq_qkrnzodPEx	Ágústa Eva Erlendsdóttir	Jar_City	Jar City	['Ingvar Eggert Sigurðsson', ' Ágústa Eva Erlendsdóttir', ' Björn Hlynur Haraldsson', ' Ólafía Hrönn Jónsdóttir']	2006-10-20	2006-10-20	1	Yes	Yes	Yes
id_XndQpglGIH_5yq_YU0Kw57Nga	Agustín Arana	Hasta_que_el_dinero_nos_separe	Hasta que el dinero nos separe	['Pedro Fernández', ' Itatí Cantoral', ' Víctor Noriega', ' Norma Lazareno']	2009-06-29	2010-01-18	0	No	Yes	No
id_l9OrmsVnxT_5yq_oBTvRmNxDA	Agustín González	El_diputado	El diputado	['José Sacristán', ' María Luisa San José', ' José Luis Alonso', ' Enrique Vivó']	1978-10-20	1985-11-01	0	No	Yes	No
id_l9OrmsVnxT_5yq_RLwDOrQoEQ	Agustín González	The_Holy_Innocents	The Holy Innocents	['Alfredo Landa', ' Terele Pávez', ' Belén Ballesteros', ' Juan Sachez']	1984-04-04	1984-11-02	0	No	Yes	No
id_l9OrmsVnxT_5yq_0OwCmDMatq	Agustín González	The_Grandfather	The Grandfather	['Fernando Fernán Gómez', ' Rafael Alonso', ' Cayetana Guillén Cuervo', ' Agustín González']	1998-04-18	1998-10-30	0	Yes	Yes	Yes
id_l9OrmsVnxT_5yq_Nkc9BxQTgq	Agustín González	Caresses	Caresses	['David Selvas', ' Laura Conejero', ' Julieta Serrano', ' Montserrat Salvador']	1998-02-13	1998-02-13	1	No	Yes	No
id_l9OrmsVnxT_5yq_KBUiNb0Qmq	Agustín González	Atraco_a_las_tres	Atraco a las tres	['José Luis López Vázquez', ' Cassen', ' Gracita Morales', ' Katia Loritz']	1962-12-20	NaT	0	No	Yes	No
id_l9OrmsVnxT_5yq_Z?We12lyCz	Agustín González	La_escopeta_nacional	La escopeta nacional	['Rafael Alonso', ' Luis Escobar', ' Antonio Ferrandis', ' Agustín González']	1978-09-14	1978-09-14	1	Yes	Yes	Yes
id_jFT5M!Rt5J_5yq_r9xYbJ7v0t	Agustín Isunza	El_Abandonado	El abandonado	['Pedro Armendáriz', ' Martha Roth', ' Carlos López Moctezuma', ' Miguel Ángel Ferriz']	1949-09-15	1949-09-15	1	No	Yes	No
id_RHplXlTFCB_5yq_ZyaC6bvk4Z	Agustín Lara	¿Por_qué_ya_no_me_quieres?	Por qué ya no me quieres	['Sara Montiel', ' Raúl Martínez', ' Agustín Lara', ' Wolf Ruvinskis']	1954-06-03	1954-06-03	1	Yes	Yes	Yes
id_RHplXlTFCB_5yq_aaCKodSm3A	Agustín Lara	Coqueta	Coqueta	['Lucero', ' Pedro Fernández', ' Rodolfo Gómez', ' Sergio Gómez']	1949-07-22	NaT	0	No	No	No
id_RHplXlTFCB_5yq_SF5sVcFiJp	Agustín Lara	Revenge	Revenge	['Madeleine Stowe', ' Emily VanCamp', ' Gabriel Mann', ' Nick Wechsler']	1948-09-15	2011-09-21	0	No	No	No
id_RHplXlTFCB_5yq_t6ygB24oZ?	Agustín Lara	Lost	Lost	['Jorge Garcia', ' Josh Holloway', ' Yunjin Kim', ' Evangeline Lilly']	1950-06-03	2004-09-22	0	No	No	No
id_DKydkK?xzY_5yq_zKmhkn6e58	Agyness Deyn	Pusher	Pusher	['Kim Bodnia', ' Zlatko Buric', ' Laura Drasbæk', ' Slavko Labovic']	2012-06-21	1996-08-30	0	No	No	No
id_DKydkK?xzY_5yq_oUIbEHGR63	Agyness Deyn	Sunset_Song	Sunset Song	['Ken Blackburn', ' Mark Bonnar', ' Stuart Bowman', ' Emily-Jane Boyle']	2015-09-13	2015-12-04	0	No	Yes	No
id_DKydkK?xzY_5yq_F43pYkwgnU	Agyness Deyn	Electricity	Electricity	['Paul Anderson', ' Agyness Deyn', ' Lenora Crichlow', ' Christian Cooke']	2014-10-14	2014-12-12	0	Yes	Yes	Yes
id_Bc5tzn2s1A_5yq_!lVsA3!ULR	Ahaana Krishna	Njan_Steve_Lopez	Njan Steve Lopez	['Farhaan Faasil', ' Ahaana Krishna', ' Alencier Ley Lopez', ' Anil Nedumangad']	2014-08-08	2014-08-01	0	Yes	Yes	Yes
id_Iry4vFuECi_5yq_lUwyzfJPO4	A. Hamid Arief	Oma_Irama_Penasaran	Oma Irama penasaran	['Rhoma Irama', ' Yatti Octavia', ' Hamid Arief', ' Aminah Cendrakasih']	1976	NaT	0	No	Yes	No
id_Iry4vFuECi_5yq_VeAWB8?XaE	A. Hamid Arief	Begadang	Begadang karena penasaran	['Kardjo Ac-Dc', ' Hamid Arief', ' Bakir', ' Aminah Cendrakasih']	1978	NaT	0	No	No	No
id_9G31Q6nyUG_5yq_Sa?tdXko7Z	Aham Sharma	Karle_Pyaar_Karle	Karle Pyaar Karle	['Shiv Darshan', ' Hasleen Kaur', ' Aham Sharma', ' Rumi Khan']	2014-01-17	2014-01-17	1	Yes	Yes	Yes
id_9G31Q6nyUG_5yq_cjrO8CozzL	Aham Sharma	Blue_Oranges	Blue Oranges	['Rajit Kapoor', ' Aham Sharma', ' Pooja Kanwal', ' Richashree']	2009-09-18	2009-09-18	1	Yes	Yes	Yes
id_OG06G3rz9J_5yq_8E1PZWlVOk	A. Harding Steerman	Diana_of_the_Crossways	Diana of the Crossways	['Fay Compton', ' Henry Victor', ' Joseph R. Tozer', ' A. Harding Steerman']	1922-04	1922-05-01	0	Yes	Yes	Yes
id_D8OtiQTE4C_5yq_f4518lePbK	Aharon Ipalé	Too_Hot_to_Handle	Too Hot to Handle	['Clark Gable', ' Myrna Loy', ' Walter Pidgeon', ' Walter Connolly']	1977-05-27	1938-09-16	0	No	No	No
id_ivaM1LVBoB_5yq_WzD5Czf9LT	Aharon Meskin	The_Flying_Matchmaker	The Flying Matchmaker	['Mike Burstyn', ' Raphael Klatchkin', ' Germaine Unikovsky', ' Shmuel Rodensky']	1966	1970-02-05	0	No	Yes	No
id_N4J1ign9!L_5yq_0upOxUmCjY	Ahindra Choudhury	Sarala	Sarala	['Rattan Bai', ' M. Kumar', ' I.A. Hafizji', ' Jillo']	1936	NaT	0	No	Yes	No
id_N4J1ign9!L_5yq_tvViNuuqX	Ahindra Choudhury	Dui_Purush	Dui Purush	['Uttam Kumar', ' Supriya Choudhury', ' Master Atanu', ' Satya Banerjee']	1945-08-30	1978-02-24	0	No	No	No
id_oBNe04jLBD_5yq_gm7mYgWHiZ	Ahmad Ali Butt	Jawani_Phir_Nahi_Ani	Jawani Phir Nahi Ani	['Hamza Abbasi', ' Humayun Saeed', ' Vasay Chaudhry', ' Ahmad Ali Butt']	2015-09-25	2015-09-25	1	Yes	Yes	Yes
id_KgbyaPcWo5_5yq_8R29UFCQt3	Ahmad Khan Mahmoodzada	The_Kite_Runner	The Kite Runner	['Khalid Abdalla', ' Atossa Leoni', ' Shaun Toub', ' Sayed Jafar Masihullah Gharibzada']	2007-12-14	2008-01-11	0	No	Yes	No
id_Uv8rsp1GDy_5yq_WRu8o5I9t5	Ahmad Mehranfar	About_Elly	About Elly	"['Golshifteh Farahani', ' Shahab Hosseini', ' Taraneh Alidoosti', "" Merila Zare'i""]"	2009-06-06	2009-06-06	1	No	Yes	No
id_5dZdDQziEk_5yq_Fb?ltGAXbO	Ahmad Saatchian	Zero_Degree_Turn	Zero Degree Turn	['Shahab Hosseini', ' Nathalie Matti', ' Roya Taymourian', ' Masoud Rayegany']	2007	2007-04-23	0	No	Yes	No
id_htmtF0ZEM2_5yq_wNLkqKjwLk	Ahmed Agdamski	The_Cloth_Peddler	The Cloth Peddler	['Huseyngulu Sarabski', ' Ahmed Agdamski', ' Alakbar Huseynzade', ' Yunis Narimanov']	1917-01-03	1917-01-03	1	Yes	Yes	Yes
id_0lrmRP4WMV_5yq_PcYyyXL8sh	Ahmed Ahmed	Just_Like_Us	Just Like Us	['Ahmed Ahmed', ' Ted Alexandro', ' Sherif Azab', ' Whitney Cummings']	2010	2011-06-10	0	Yes	Yes	Yes
id_flkGJHZXvA_5yq_5GCJA5lDwu	Ahmed Butt	Salakhain	Salakhain	['Zara Sheikh', ' Saud', ' Meera', ' Ahmed Butt']	2004-08-13	2004-08-13	1	Yes	Yes	Yes
id_flkGJHZXvA_5yq_ImzncHYFFP	Ahmed Butt	Mein_Ek_Din_Laut_Kay_Aaoon_Ga	Mein Ek Din Laut Kay Aaoon Ga	['Nadeem Baig', ' Ahmed Butt', ' Ajab Gul', ' Pooja Kanwal']	2007-08-01	2007-08-01	1	Yes	Yes	Yes
id_mA45YaMf12_5yq_lDvuJAKnVZ	Ahmed El Sakka	Baba	Baba	['Rajinikanth', ' Manisha Koirala', ' Sanghavi', ' Goundamani']	2012-08-12	2002-08-15	0	No	No	No
id_mA45YaMf12_5yq_?mlhpxgxZp	Ahmed El Sakka	Mafia	Mafia	['Ahmed el-Sakka', ' Mostafa Shaaban', ' Mona Zaki', ' Ahmed Rizk']	2002-07-23	2002-07-23	1	No	Yes	No
id_mA45YaMf12_5yq_TehILxGAoy	Ahmed El Sakka	Tito	Tito	['Ahmed el-Sakka', ' Hanan Turk', ' Amr Waked', ' Khaled Saleh']	2004	2004-08-18	0	No	Yes	No
id_mA45YaMf12_5yq_Di6FDrxrkF	Ahmed El Sakka	30_Years_Ago	30 Years Ago	['Ahmed el-Sakka', ' Mona Zaki', ' Sherif Mounir', ' Mervat Amin']	2016-07-06	2016-07-06	1	No	Yes	No
id_mA45YaMf12_5yq_?3hGOFc8qR	Ahmed El Sakka	Ibrahim_Labyad	Ibrahim Labyad	['Ahmed el-Sakka', ' Hend Sabry', ' Amr Waked', ' Mahmoud Abdel Aziz']	2009-05-27	2009-05-27	1	No	Yes	No
id_HOczEtACQx_5yq_qN54TOfnCc	Ahmed Helmy	Sorry_for_the_Disturbance	Sorry for the Disturbance	['Ahmad Hilmi', ' Menna Shalabi', ' Mahmood Hemaidah', ' Dalal Abdel Aziz']	2008-07-23	2008-07-16	0	No	Yes	No
id_HOczEtACQx_5yq_z?dy1rX701	Ahmed Helmy	Excuse_My_French	Excuse My French	['Ahmed Dash', ' Ahmed Helmy', ' Kinda Allouch', ' Hani Adel']	2014-01-22	2014-01-22	1	Yes	Yes	Yes
id_HOczEtACQx_5yq_YxexOpyITP	Ahmed Helmy	X-Large	X-Large	['Ahmed Helmy', ' Donia Samir Ghanem', ' Ibrahim Nasr', ' Amy Samir Ghanem']	2011-11-02	2011-11-02	1	Yes	Yes	Yes
id_HOczEtACQx_5yq_B41MVo??xo	Ahmed Helmy	Keda_Reda	Keda Reda	['Ahmed Helmy', ' Menna Shalabi', ' Khaled El Sawy', ' Lotfy Labib']	2007-08-01	2007-08-01	1	Yes	Yes	Yes
id_HOczEtACQx_5yq_1R9h?XTDFG	Ahmed Helmy	Bolbol_Hayran	Bolbol Hayran	['Ahmad Hilmi', ' Zeina', ' Sherin Adel', ' Amy Samir Ghanem']	2010-11-18	2010-11-11	0	No	Yes	No
id_HOczEtACQx_5yq_ElB3XHQi9T	Ahmed Helmy	Assal_Eswed	Assal Eswed	['Ahmed Helmy', ' Edward', ' Amy Samir Ghanem', ' Lotfy Labib']	2010-05-25	2010-05-25	1	Yes	Yes	Yes
id_dn9DfIbHsS_5yq_a?x7BTaVwX	Ahmed Khan choreographer	Chhodon_Naa_Yaar	Chhodon Naa Yaar	['Jimmy Shergill', ' Kim Sharma', ' Farid Amiri', ' Kabir Sadanand']	2007-10-05	2007-10-05	1	No	Yes	No
id_StRIavY438_5yq_KEBKjLfXBx	Ahmed Mazhar	I_Will_Not_Confess	I Will Not Confess	['Faten Hamama', ' Ahmed Mazhar', ' Ahmed Ramzy', ' Salah Mansour']	1961-10-16	NaT	0	Yes	No	No
id_StRIavY438_5yq_maehkvIZCC	Ahmed Mazhar	Cairo	Cairo	['Jeanette MacDonald', ' Robert Young', ' Ethel Waters', ' Reginald Owen']	1963-08-21	1942-08-17	0	No	No	No
id_StRIavY438_5yq_pOOBfZ?kJN	Ahmed Mazhar	Jamila,_the_Algerian	Jamila, the Algerian	['Magda', ' Ahmed Mazhar', ' Salah Zulfakar', ' Rushdy Abaza']	1958	NaT	0	Yes	Yes	Yes
id_3AC4CTNONJ_5yq_KEBKjLfXBx	Ahmed Ramzy	I_Will_Not_Confess	I Will Not Confess	['Faten Hamama', ' Ahmed Mazhar', ' Ahmed Ramzy', ' Salah Mansour']	1961-10-16	NaT	0	Yes	No	No
id_8N9L2zkMBy_5yq_XGh7j17gEm	Ahmed Rubel	The_Last_Thakur	The Last Thakur	['Tariq Anam Khan', ' Ahmed Rubel', ' Tanveer Hassan', ' Anisur Rahman Milon']	2008-10-25	2009-06-26	0	Yes	Yes	Yes
id_8N9L2zkMBy_5yq_D5wBDCStvf	Ahmed Rubel	Parapaar	Parapaar	['Bratya Basu', ' Paoli Dam', ' Ahmed Rubel', ' Rituparna Sengupta']	2014-11-14	2014-11-14	1	Yes	Yes	Yes
id_8N9L2zkMBy_5yq_b5oTSSNbAC	Ahmed Rubel	Guerrilla	Guerrilla	['Jaya Ahsan', ' Ferdous Ahmed', ' Shampa Reza', ' Ahmed Rubel']	2011-04-14	2011-04-14	1	Yes	Yes	Yes
id_X!r?EaUSBh_5yq_dWT0L0KlI0	Ahmed Sidhique	You_Too_Brutus	You Too Brutus	['Asif Ali', ' Sreenivasan', ' Honey Rose', ' Anu Mohan']	2015-03-20	2015-03-20	1	No	Yes	No
id_TYhG6VPNG1_5yq_rShaf8mVaN	Ahmed Sylla	Goal_of_the_Dead	Goal of the Dead	['Alban Lenoir', ' Charlie Bruneau', ' Tiphaine Daviot', ' Ahmed Sylla']	2014-02-27	2014-02-27	1	Yes	Yes	Yes
id_ODmhedUngZ_5yq_LzObUcR1v8	Ahmed Zaki actor	The_Wife_of_an_Important_Man	The Wife of an Important Man	['Mervat Amin', ' Abdel Halim Hafez', ' Hassan Hosny', ' Ahmed Zaki']	1987	1988-01-11	0	No	Yes	No
id_ODmhedUngZ_5yq_DIFPX3sbbM	Ahmed Zaki actor	Mr_Karate	Mr. Karate	['Ahmad Zaki', ' Ibrahim Nasr', ' Nahla Salama', ' Zouzou Nabil']	1993-01-02	NaT	0	No	Yes	No
id_ODmhedUngZ_5yq_9!rQ85CN5A	Ahmed Zaki actor	Alexandria..._Why?	Alexandria... Why?	['Najla Fathi', ' Ahmad Zaki', ' Farid Shawqi', ' Mahmoud El-Meliguy']	1979	1980-02-27	0	No	Yes	No
id_ODmhedUngZ_5yq_utif5ZQHA6	Ahmed Zaki actor	Maowid_ala_ashaa	Maowid ala ashaa	['Soad Hosny', ' Hussein Fahmy', ' Ahmad Zaki', ' Modi Abdulwahhab']	1981	1981-11-16	0	No	Yes	No
id_ODmhedUngZ_5yq_1NBOo7WCQk	Ahmed Zaki actor	Halim	Halim	['Ahmed Zaki', ' Haitham Ahmed Zaki', ' Ezzat Abou Aouf', ' Mona Zaki']	2006	2006-07-12	0	No	Yes	No
id_ODmhedUngZ_5yq_JeSkBmkvX8	Ahmed Zaki actor	Nasser_56	Nasser 56	['Ahmed Zaki', ' Fardous Abdel Hamid', ' Hassan Hosny', ' Ahmed Maher']	1996	1996-10-01	0	No	Yes	No
id_vTsgMAFWpJ_5yq_wgT5O!?HMC	Ahmet Kural	Düğün_Dernek	Dügün Dernek	['Ahmet Kural', ' Murat Cemcir', ' Rasim Öztekin', ' Seher Devrim Yakut']	2013-12-06	2013-12-06	1	Yes	Yes	Yes
id_vTsgMAFWpJ_5yq_W06LDCNi?v	Ahmet Kural	Çalgı_Çengi_İkimiz	Çalgi Çengi Ikimiz	['Hakan Akin', ' Murat Cemcir', ' Nur Erkul', ' Ceyhun Gunes']	2017-01-06	2017-01-06	1	No	Yes	No
id_3F6GsifW0W_5yq_9R65sCzjbb	Ahmet Mekin	Paper	Paper Towns	['Nat Wolff', ' Cara Delevingne', ' Austin Abrams', ' Justice Smith']	2010	2015-07-24	0	No	No	No
id_3F6GsifW0W_5yq_lei5IeE5B6	Ahmet Mekin	Yaşam_Kavgası	Yasam kavgasi	['Fatma Girik', ' Can Gürzap', ' Ahmet Mekin', ' Mümtaz Ener']	1978	NaT	0	Yes	Yes	Yes
id_3F6GsifW0W_5yq_XclI6AcYyV	Ahmet Mekin	The_Girl_with_the_Red_Scarf	The Girl with the Red Scarf	['Türkan Soray', ' Kadir Inanir', ' Ahmet Mekin', ' Hülya Tuglu']	1978-11-11	1978-11-01	0	Yes	No	No
id_E0sddwvCy5_5yq_NgzhaEWeyg	Ahmet Mümtaz Taylan	Bad_Cat	Bad Cat	['Ugur Yücel', ' Demet Evgar', ' Okan Yalabik', ' Güven Kiraç']	2016-02-05	2019-07-12	0	No	Yes	No
id_E0sddwvCy5_5yq_Pe5HN5dNdn	Ahmet Mümtaz Taylan	Follow_Kadri,_Not_Your_Heart	Follow Kadri, Not Your Heart	['Safak Sezer', ' Alp Kirsan', ' Ahmet Mümtaz Taylan', ' Esin Civangil']	2009-01-16	2009-01-16	1	Yes	Yes	Yes
id_Gt3Gbyfr82_5yq_UG9PptxIgS	Ahmet Zappa	Anarchy_TV	Anarchy TV	['Jonathan Penner', ' Jessica Hecht', ' Matt Winston', ' Dweezil Zappa']	1998-01-31	1998-01-31	1	No	Yes	No
id_lm9RvD8do3_5yq_O2GjoZLHh3	Ahna Capri	Piranha	Piranha	['Bradford Dillman', ' Heather Menzies-Urich', ' Kevin McCarthy', ' Keenan Wynn']	1972	1978-08-03	0	No	No	No
id_lm9RvD8do3_5yq_RkV?Be1rpB	Ahna Capri	Enter_the_Dragon	Enter the Dragon	['Bruce Lee', ' John Saxon', ' Jim Kelly', ' Ahna Capri']	1973-07-26	1973-08-19	0	Yes	Yes	Yes
id_lm9RvD8do3_5yq_OdVHMbLIWL	Ahna Capri	Payday	Payday	['Rip Torn', ' Ahna Capri', ' Elayne Heilveil', ' Michael C. Gwynne']	1973-02-22	1975-06-09	0	Yes	Yes	Yes
id_lm9RvD8do3_5yq_zJEkB2QkWW	Ahna Capri	The_Girls_on_the_Beach	The Girls on the Beach	['Noreen Corcoran', ' Martin West', ' Linda Marshall', ' Steven Rogers']	1965-05-12	1965-05-12	1	No	Yes	No
id_lm9RvD8do3_5yq_KPwUhI1Oex	Ahna Capri	The_Brotherhood_of_Satan	The Brotherhood of Satan	['Strother Martin', ' L.Q. Jones', ' Charles Bateman', ' Ahna Capri']	1971-08-06	1971-08-06	1	Yes	Yes	Yes
id_L3UwETyd?S_5yq_bFmSS7qZce	Ahna O'Reilly	The_Time_Being	The Time Being	['Sarah Paulson', ' Jeremy Allen White', ' Wes Bentley', ' Corey Stoll']	2012-09-11	2013-07-23	0	No	Yes	No
id_L3UwETyd?S_5yq_9XOOpTGC?1	Ahna O'Reilly	Fruitvale_Station	Fruitvale Station	['Michael B. Jordan', ' Melonie Diaz', ' Octavia Spencer', ' Kevin Durand']	2013-01-19	2013-07-26	0	No	Yes	No
id_L3UwETyd?S_5yq_LXLmIQoJQB	Ahna O'Reilly	No_Way_Jose	No Way Jose	"['Gillian Jacobs', ' Emily Osment', ' Adam Goldberg', "" Ahna O'Reilly""]"	2015-07-07	2015-07-07	1	Yes	Yes	Yes
id_L3UwETyd?S_5yq_lprxQOxd0c	Ahna O'Reilly	The_Harsh_Life_of_Veronica_Lambert	The Harsh Life of Veronica Lambert	"[""Ed O'Ross"", ' Bart Johnson', ' Ricki Lander', ' George Finn']"	2009	NaT	0	No	Yes	No
id_L3UwETyd?S_5yq_ii89p9xzhn	Ahna O'Reilly	The_Big_Ask	The Big Ask	['Gillian Jacobs', ' Zachary Knighton', ' David Krumholtz', ' Melanie Lynskey']	2013-06-01	2014-05-20	0	No	Yes	No
id_L3UwETyd?S_5yq_eAdyZfEa4E	Ahna O'Reilly	Jobs	Jobs	['Ashton Kutcher', ' Dermot Mulroney', ' Josh Gad', ' Lukas Haas']	2013-01-25	2013-08-16	0	No	Yes	No
